name,address,latitude,longitude,category,avg_rating,num_of_reviews,price,state,url,main_category
Crobean Cafe & Bakery,"Crobean Cafe & Bakery, 2806 Alpine Blvd, Alpine, CA 91901",32.8347579,-116.7536231,"Coffee shop, Bakery",4.9,76,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80d961669fa42c6d:0xf97860470fa35eaf?authuser=-1&hl=en&gl=us,Coffee shop
Yalla Yalla Food & Bakery,"Yalla Yalla Food & Bakery, 7800 Sunrise Blvd, Citrus Heights, CA 95610",38.7079539,-121.2707877,"Mediterranean restaurant, Bakery",4.6,178,low,open,https://www.google.com/maps/place//data=!4m2!3m1!1s0x809adf48f403ff03:0xdccd97947aff3863?authuser=-1&hl=en&gl=us,Mediterranean restaurant
Bree'Osh Bakery,"Bree'Osh Bakery, 2700 De La Vina St, Santa Barbara, CA 93105",34.435762,-119.7252106,Bakery,4.9,15,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80e9157b96161651:0xf7b40b5ce5d75497?authuser=-1&hl=en&gl=us,Bakery
Casey's Cupcakes,"Casey's Cupcakes, 59 Fortune Dr #330, Irvine, CA 92618",33.651748999999995,-117.7455994,"Bakery, Dessert shop",3.4,28,low,permanently_closed,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dce7f973df0d8f:0x4f602c9166553c2f?authuser=-1&hl=en&gl=us,Bakery
La Michoacana Bakery,"La Michoacana Bakery, 9024 Slauson Ave B, Pico Rivera, CA 90660",33.9703516,-118.1042423,Bakery,4.4,37,low,open,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2d205a2826e45:0xb0141f372c483dfa?authuser=-1&hl=en&gl=us,Bakery
Elena's Bakery,"Elena's Bakery, 950 N Avalon Blvd #104, Wilmington, CA 90744",33.7824939,-118.2621831,Bakery,4.5,46,low,open,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dd35d0e93ab313:0xbe2e9bb541757a63?authuser=-1&hl=en&gl=us,Bakery
Deb's Cookie Jar,"Deb's Cookie Jar, 668 10th St, Imperial Beach, CA 91932",32.584235,-117.112112,Bakery,4.9,118,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80d94c439bff5e8d:0x2079f3ca8e118ff4?authuser=-1&hl=en&gl=us,Bakery
Susina Bakery,"Susina Bakery, 7122 Beverly Blvd, Los Angeles, CA 90036",34.0758625,-118.3448427,"Bakery, Wholesale bakery",4.4,36,low,permanently_closed,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2b8d7ca6a990b:0x714e9045ad612343?authuser=-1&hl=en&gl=us,Bakery
Short Cake,"Short Cake, 6333 W 3rd St, Los Angeles, CA 90036",34.0719627,-118.3607712,"Bakery, Cafe, Sandwich shop",4.1,7,low,permanently_closed,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2b93044f1d569:0x8d191e6ea8f8756a?authuser=-1&hl=en&gl=us,Bakery
Sweet Coffee Cake,"Sweet Coffee Cake, 2720 E Palmdale Blvd #122, Palmdale, CA 93550",34.5790529,-118.080221,Bakery,4.7,26,low,open,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c257d2f05c33b7:0xcc507e2945faa95?authuser=-1&hl=en&gl=us,Bakery
Cottage Bakery,"Cottage Bakery, 40 Neuharth Dr, Lodi, CA 95240",38.1094306,-121.2706788,Bakery,3.8,28,low,unknown,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80900aae30d5730d:0x408c347200595d18?authuser=-1&hl=en&gl=us,Bakery
Rosanna's European Delights,"Rosanna's European Delights, 305 1st St, Benicia, CA 94510",38.0467249,-122.1610767,Bakery,4.0,24,low,permanently_closed,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80856e3193925dcb:0xbf7cf475219d4354?authuser=-1&hl=en&gl=us,Bakery
Dessert'd Organic Bake Shop,"Dessert'd Organic Bake Shop, 588 Old Mammoth Rd, Mammoth Lakes, CA 93546",37.6375275,-118.9668534,"Dessert shop, Bakery, Cake shop, Cookie shop, Ice cream shop, Pie shop, Wedding bakery",3.8,48,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80960c3053d92585:0xf8e9f8ec762f89e0?authuser=-1&hl=en&gl=us,Dessert shop
Organic & Slow Bakery,"Organic & Slow Bakery, 230 W Ave 26 #222, Los Angeles, CA 90031",34.079101,-118.218473,Bakery,4.1,8,low,permanently_closed,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2b9cbe7734dc1:0x1251e321b76318c0?authuser=-1&hl=en&gl=us,Bakery
Cinnabon,"Cinnabon, 461 Skymaster Dr, Travis AFB, CA 94535",38.2692369,-121.9502226,"Bakery, Coffee shop, Pastry shop",5.0,1,low,unknown,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80853e59ad2359af:0x5c17ee318f698c03?authuser=-1&hl=en&gl=us,Bakery
3:16 Cafe,"3:16 Cafe, 123 N Imperial Ave, Imperial, CA 92251",32.848296,-115.5701731,"Cafe, Bakery, Breakfast restaurant, Coffee roasters, Coffee shop, Lunch restaurant",4.8,108,low,open,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80d75e7675dfeb05:0xe0d83e21b6027340?authuser=-1&hl=en&gl=us,Cafe
Bake My Day,"Bake My Day, 7524 Malven Ave, Rancho Cucamonga, CA 91730",34.117252,-117.592096,Bakery,4.2,34,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c336636d57e2df:0xe026dca6e7437b5c?authuser=-1&hl=en&gl=us,Bakery
Marvelous Muffins,"Marvelous Muffins, 2907 Shelter Island Dr, San Diego, CA 92106",32.722150899999995,-117.2305549,Bakery,4.5,77,low,open,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80deaba2e3c13c3b:0x742d4cd2c6cb742b?authuser=-1&hl=en&gl=us,Bakery
Royal Macaron,"Royal Macaron, 5217 Laurel Canyon Blvd, Valley Village, CA 91607",34.1654714,-118.396857,Bakery,4.4,68,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c296091cf45745:0x7969852ee52c7465?authuser=-1&hl=en&gl=us,Bakery
Pampangas Bakery,"Pampangas Bakery, 1619 E Hammer Ln # 120, Stockton, CA 95210",38.0212689,-121.2922913,"Bakery, Coffee shop, Dessert shop, Wedding bakery",4.2,58,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80900c915ecfa493:0xe131eb5adfb0aacf?authuser=-1&hl=en&gl=us,Bakery
G P Bakery,"G P Bakery, 9438 Valley Blvd, Rosemead, CA 91770",34.0809651,-118.0633673,Bakery,4.0,5,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2cfea231e6d3f:0xb0f63ab919139975?authuser=-1&hl=en&gl=us,Bakery
La Miche,"La Miche, 1107 W El Camino Real, Sunnyvale, CA 94087",37.3736602,-122.0521979,"Sandwich shop, Bakery, Breakfast restaurant, Deli, Takeout Restaurant, Restaurant",2.9,17,low,permanently_closed,https://www.google.com/maps/place//data=!4m2!3m1!1s0x808fb6eef36aaafb:0x58c94618e3e75191?authuser=-1&hl=en&gl=us,Sandwich shop
Bob's Well Bread at the Ballard Store,"Bob's Well Bread at the Ballard Store, 2449 Baseline Ave, Ballard, CA 93463",34.6359291,-120.1149368,"Bakery, Cafe, Coffee shop, Pastry shop, Restaurant",4.5,37,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80e9551bcc75f2a1:0xfaca18dde5e85918?authuser=-1&hl=en&gl=us,Bakery
"DD Karabakh Market: Kebab, Bakery, Deli, Produce","DD Karabakh Market: Kebab, Bakery, Deli, Produce, 5030 N First St, Fresno, CA 93710",36.8094444,-119.7716667,"Supermarket, Bakery",4.1,158,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80945d68fb1fec9b:0x89d55411bcfdef33?authuser=-1&hl=en&gl=us,Supermarket
The London Bakery,"The London Bakery, 632 Main St, Ramona, CA 92065",33.0449567,-116.8627591,"Bakery, Tea house",4.8,58,medium,permanently_closed,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dbe899e04361f5:0xd50eb6ed56bf6822?authuser=-1&hl=en&gl=us,Bakery
Krispy Kreme Doughnuts,"Krispy Kreme Doughnuts, 2251 Claribel Rd, Riverbank, CA 95367",37.7118792,-120.9567448,"Bakery, Coffee shop, Donut shop",3.9,118,low,unknown,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8090571d8432e091:0x586e6007f8dfdca3?authuser=-1&hl=en&gl=us,Bakery
Mochiholic (Fremont),"Mochiholic (Fremont), 46461 Mission Blvd, Fremont, CA 94539",37.4923656,-121.9278305,"Donut shop, Bakery, Fast food restaurant",4.4,9,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x808fc7731881fa1b:0x5d1306d3024056d2?authuser=-1&hl=en&gl=us,Donut shop
It's A Piece A Cake,"It's A Piece A Cake, 9975 Carmel Mountain Rd g2, San Diego, CA 92129",32.9602778,-117.1116667,Bakery,4.5,96,medium,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dbf9c689cbe7d5:0x7c67473666f2c3fe?authuser=-1&hl=en&gl=us,Bakery
La Sorpresa Panaderia,"La Sorpresa Panaderia, 347 Gabilan Dr, Soledad, CA 93960",36.4368214,-121.3280108,Bakery,4.3,36,low,open,https://www.google.com/maps/place//data=!4m2!3m1!1s0x809268e16df639cd:0x1f25e1f95d9236bc?authuser=-1&hl=en&gl=us,Bakery
Acambaro Bakery/Floral expressions,"Acambaro Bakery/Floral expressions, 160 Soledad St, Soledad, CA 93960",36.4267101,-121.3275238,Bakery,4.4,48,low,unknown,https://www.google.com/maps/place//data=!4m2!3m1!1s0x809268e8e3a091d5:0x3ff64c0f4d2e9709?authuser=-1&hl=en&gl=us,Bakery
Sweet Spence,unknown address,34.0314031,-117.1917054,"Bakery, Party store, Wedding bakery",4.8,1,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dcaa179a7b643f:0x86a31f45cb6f44fd?authuser=-1&hl=en&gl=us,Bakery
Créme de la Créme Bakery,"Créme de la Créme Bakery, 2380 S Archibald Ave, Ontario, CA 91761",34.0318857,-117.5939657,Bakery,4.2,108,medium,permanently_closed,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c33528635881cf:0x7ca0a86448abea2c?authuser=-1&hl=en&gl=us,Bakery
Auntie Anne's,"Auntie Anne's, 5060 N Montclair Plaza Ln, Montclair, CA 91763",34.0867012,-117.6931167,"Pretzel store, Bakery, Cafe, Restaurant",4.3,18,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c33183c15bfc89:0x8293100ef2ac61b9?authuser=-1&hl=en&gl=us,Pretzel store
Katina's Bakery,"Katina's Bakery, 6631 Laurel Canyon Blvd # 14, North Hollywood, CA 91606",34.1912412,-118.3972657,Bakery,4.0,18,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2967e67a4aab9:0x426c7972666ca8ec?authuser=-1&hl=en&gl=us,Bakery
PURE Cupcakes,"PURE Cupcakes, 1772-A Garnet Ave, San Diego, CA 92109",32.8019113,-117.2380518,Bakery,4.5,108,medium,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dc01c74e5207d5:0xc7f85967fec2dbf9?authuser=-1&hl=en&gl=us,Bakery
Nancy's Bakery,"Nancy's Bakery, 12617 W Washington Blvd, Los Angeles, CA 90066",33.9969445,-118.432916,Bakery,4.5,9,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2ba66c4d18b29:0x8f08254b13a65053?authuser=-1&hl=en&gl=us,Bakery
Middle East Food Market,"Middle East Food Market, 4097 Peralta Blvd, Fremont, CA 94536",37.5573225,-122.0076822,"Grocery store, Bakery",4.7,55,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x808fbf9c6fcbcf5b:0x40b5ca58a11519cc?authuser=-1&hl=en&gl=us,Grocery store
Rustic Bakery,"Rustic Bakery, 1139 Magnolia Ave, Larkspur, CA 94939",37.9476738,-122.5480804,Bakery,4.3,133,medium,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x808590a4b7d5290f:0x2270adcca478ce13?authuser=-1&hl=en&gl=us,Bakery
Ann's Bakery,"Ann's Bakery, 854 N Ventura Rd, Port Hueneme, CA 93041",34.155772,-119.1947635,"Bakery, Cake shop, Coffee shop, Cookie shop, Donut shop, Wedding bakery",4.2,16,low,permanently_closed,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80e84e5250098221:0x1915f23844607082?authuser=-1&hl=en&gl=us,Bakery
La More Bakery,"California, Fremont, Warm Springs Blvd, La More Bakery邮政编码: 94539",37.4923289,-121.930218,"Coffee store, Bakery",4.6,24,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x808fc65c82ac8bb1:0xfc4efc111e7ff996?authuser=-1&hl=en&gl=us,Coffee store
Alsham Pastry,"Alsham Pastry, 2424 W Ball Rd # U, Anaheim, CA 92804",33.817059,-117.9694114,Bakery,4.3,6,low,unknown,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dd29a87c440e21:0x2262475bef6c83e5?authuser=-1&hl=en&gl=us,Bakery
Batavia Coffee Bar,"Batavia Coffee Bar, U.S. Bank Tower, 633 W 5th St, Los Angeles, CA 90071",34.0509363,-118.2545896,"Coffee store, Bakery, Coffee roasters, Coffee shop, Tea house",4.2,28,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2c7b36cf31ad5:0x4e866c8022f7b9e4?authuser=-1&hl=en&gl=us,Coffee store
Cafe Con Leche Bakery,"Cafe Con Leche Bakery, 1506 E 1st St, Los Angeles, CA 90033",34.0472727,-118.2237655,Bakery,4.3,8,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2c7a3b3980281:0xccc01a35d732c7c5?authuser=-1&hl=en&gl=us,Bakery
TOROGOZPANADERIA,"TOROGOZPANADERIA, 2615 W 7th St, Los Angeles, CA 90057",34.059295,-118.282784,Bakery,5.0,8,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2c7e0bde7bd87:0x2356dcefb2e8bb18?authuser=-1&hl=en&gl=us,Bakery
Bliss Bakery,"Bliss Bakery, 333 S Alameda St # 100, Los Angeles, CA 90013",34.0444834,-118.2382783,Bakery,4.2,55,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2c639a6f42fcb:0x6e0d3cf9c60b6748?authuser=-1&hl=en&gl=us,Bakery
Thanh Tam Bakery,"Thanh Tam Bakery, 14095 N Euclid St, Garden Grove, CA 92843",33.7583333,-117.9380556,Bakery,4.2,128,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dd27ee0bf695dd:0xb69da7b6ec4c42aa?authuser=-1&hl=en&gl=us,Bakery
SusieCakes,"SusieCakes, 11708 San Vicente Blvd, Los Angeles, CA 90049",34.0533494,-118.4659731,"Bakery, Cake shop",4.4,98,medium,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2bca080866931:0xde9486dfe339a0d1?authuser=-1&hl=en&gl=us,Bakery
Yarbrough's Catering and Meal Delivery,"Yarbrough's Catering and Meal Delivery, 211 Lathrop Way, Sacramento, CA 95815",38.5953612,-121.4623559,"Caterer, Bakery, Catering food and drink supplier, Cooking class, Event planner, Farmers' market, Food producer, Mobile caterer, Professional organizer",5.0,28,low,open,https://www.google.com/maps/place//data=!4m2!3m1!1s0x809ad19d3d1da4db:0x1de03447a53bbd11?authuser=-1&hl=en&gl=us,Caterer
Canela Bakery,"Canela Bakery, 2401 W Beverly Blvd, Montebello, CA 90640",34.0210836,-118.1260525,Bakery,4.6,176,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2cf634391144b:0x5e38408932f6db8a?authuser=-1&hl=en&gl=us,Bakery
Hungry Lu's,"Hungry Lu's, 4920 Voltaire St, San Diego, CA 92107",32.7513785,-117.2451163,"Deli, Bakery, Dessert shop",4.8,159,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80deaa38bdc87ca9:0xfb0ded4ea3c3b49c?authuser=-1&hl=en&gl=us,Deli
Sugar Pine Cakery & Cafe,"Sugar Pine Cakery & Cafe, 2923 Lake Forest Rd, Tahoe City, CA 96145",39.1858046,-120.1110265,Bakery,4.6,128,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80997cfd3a95d0bd:0x81d3043797d2fae?authuser=-1&hl=en&gl=us,Bakery
Lofty Coffee Encinitas Roasting Works,"Lofty Coffee Encinitas Roasting Works, 97 N Coast Hwy 101, Encinitas, CA 92024",33.049504,-117.2939625,"Coffee roasters, Bakery, Breakfast restaurant, Cafe, Coffee store, Lunch restaurant",4.6,128,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dc0c5d27724c15:0xb60da62827b0617e?authuser=-1&hl=en&gl=us,Coffee roasters
Fiona,"Fiona, 339 N Fairfax Ave, Los Angeles, CA 90036",34.0773495,-118.3617621,"Restaurant, Bakery, Pie shop, Vietnamese restaurant",4.6,58,low,permanently_closed,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2b99920d4aea1:0x204b9fec7ab85988?authuser=-1&hl=en&gl=us,Restaurant
Ben & Jerry’s,"Ben & Jerry’s, 6801 Hollywood Blvd Suite 157, Los Angeles, CA 90028",34.101789,-118.3396886,"Ice cream shop, Bakery, Candy store, Caterer",4.3,76,medium,open,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2bf115fa58543:0x7f0a02615c36c0f1?authuser=-1&hl=en&gl=us,Ice cream shop
Crystal's Bakery- Orange County Delivery Bakery Service,"Crystal's Bakery- Orange County Delivery Bakery Service, 2955 Champion Way, Tustin, CA 92782",33.742866,-117.7742355,"Bakery, Cookie shop, Dessert shop, Food service",5.0,6,low,unknown,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dcdb706498f577:0x2f6bb1b136ad30a9?authuser=-1&hl=en&gl=us,Bakery
Classic Cake Decorations,"Classic Cake Decorations, 15196 Goldenwest St, Westminster, CA 92683",33.7415491,-118.0063346,"Bakery, Baking supply store, Cookie shop, Dessert shop",4.5,78,medium,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dd2f3aa05eea97:0xd6f571f120891049?authuser=-1&hl=en&gl=us,Bakery
Bella Viva,"Bella Viva, 7423 Monterey Rd, Gilroy, CA 95020",37.0071751,-121.5690074,"Wine bar, Bakery, Crêperie, Espresso bar",4.6,76,medium,open,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8091e3b9b04bf995:0xb52287ef3b3e1da2?authuser=-1&hl=en&gl=us,Wine bar
La Palma Bakery,"La Palma Bakery, 514 W Inyo Ave, Tulare, CA 93274",36.2044855,-119.3544991,Bakery,4.5,88,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80952ba652665857:0xe870a77b632e8e71?authuser=-1&hl=en&gl=us,Bakery
Cheesetella,"Cheesetella, 6950 Beach Blvd E-111, Buena Park, CA 90621",33.8594613,-117.9969923,Bakery,3.6,37,low,open,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dd2b4c080d7e97:0x35fa2bc295523129?authuser=-1&hl=en&gl=us,Bakery
Panaderia Royal - Royal Bakery,"Panaderia Royal - Royal Bakery, 1103 Main St, Brawley, CA 92227",32.9787909,-115.523923,Bakery,4.5,88,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80d75a5e2c82de47:0xde609388c9ac8487?authuser=-1&hl=en&gl=us,Bakery
Richard's Cookie Jar,"Richard's Cookie Jar, 10130 Warner Ave A, Fountain Valley, CA 92708",33.7156479,-117.9524052,Bakery,4.9,8,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dd2713b36a7bc9:0xc41a3374896e464c?authuser=-1&hl=en&gl=us,Bakery
Celaya Bakery,"Celaya Bakery, 2304 Vermont Ave, Los Angeles, CA 90007",34.035064,-118.2913108,"Bakery, Cafe, Cake shop, Caterer, Deli, Restaurant",4.2,113,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2c7f331ad5283:0xe52f4eb274e5718c?authuser=-1&hl=en&gl=us,Bakery
The Cookie Plug,"The Cookie Plug, 1491 E 6th St, Beaumont, CA 92223",33.9286731,-116.9562896,Bakery,4.4,64,medium,open,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80db4531286b0671:0x79ed9b756f05c6de?authuser=-1&hl=en&gl=us,Bakery
Ponce's Bakery,"Ponce's Bakery, 7368 Stewart and Gray Rd, Downey, CA 90241",33.9400198,-118.1546294,"Bakery, Pastry shop, Wholesale bakery",4.5,28,low,open,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2cdb3e980b0ad:0xc8ec9c988b15230?authuser=-1&hl=en&gl=us,Bakery
El Pollito Bakery,"El Pollito Bakery, 8209 Eastern Ave, Bell Gardens, CA 90201",33.9569172,-118.1645554,Bakery,4.6,305,low,open,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2cc2dd348442b:0x909147f1f8b6eb69?authuser=-1&hl=en&gl=us,Bakery
Little Something Sweet,"Little Something Sweet, 20770 Lake Forest Dr Suite C, Lake Forest, CA 92630",33.660162199999995,-117.6681621,"Bakery, Cake shop, Cookie shop, Dessert shop, Wedding bakery",5.0,25,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dceb47a876ba7d:0x297d8916e0a30fbd?authuser=-1&hl=en&gl=us,Bakery
Panaderia Azteca,"Panaderia Azteca, 11398 Bartlett Ave, Adelanto, CA 92301",34.5793154,-117.4166282,Bakery,4.7,128,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c371b6468434bd:0xb652b9a1324ea9e3?authuser=-1&hl=en&gl=us,Bakery
Schlotzsky's,"Schlotzsky's, 2500 E Imperial Hwy #196, Brea, CA 92821",33.9107022,-117.8699362,"Sandwich shop, Bakery, Caterer, Deli, Dessert shop, Family restaurant, Fast food restaurant, Pizza restaurant, Restaurant, Soup restaurant",4.3,38,low,permanently_closed,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dcd506c2bfb721:0x699893c968e35a4f?authuser=-1&hl=en&gl=us,Sandwich shop
La Chiquita Bakery,"La Chiquita Bakery, 4600 Compton Ave, Los Angeles, CA 90011",34.0017306,-118.2475397,Bakery,4.5,138,low,open,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2c8f46d71f5a9:0x583cd875410c143?authuser=-1&hl=en&gl=us,Bakery
Planet Cookies,"Planet Cookies, 342 S Myrtle Ave, Monrovia, CA 91016",34.149014099999995,-118.0007219,Bakery,4.3,3,low,open,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2d96a02662a97:0xa4bae9cdfc7a5903?authuser=-1&hl=en&gl=us,Bakery
J&J Bakery,"J&J Bakery, 324 Grand Ave, South San Francisco, CA 94080",37.6554973,-122.4107101,Bakery,3.7,36,low,open,https://www.google.com/maps/place//data=!4m2!3m1!1s0x808f79af32bf50c3:0xe19dc6841b08fe6b?authuser=-1&hl=en&gl=us,Bakery
La Corona Bakery,"La Corona Bakery, 13746 Meyer Rd, Whittier, CA 90605",33.9212481,-118.0394491,Bakery,4.6,38,low,open,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2d34854c4f913:0x401a6b79140fe828?authuser=-1&hl=en&gl=us,Bakery
Walmart Bakery,"Walmart Bakery, 5075 Gosford Rd, Bakersfield, CA 93313",35.309661,-119.0956713,"Bakery, Cake shop, Wholesale bakery",4.5,2,low,open,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80ea4055f6a032ab:0xeb95745145e0931b?authuser=-1&hl=en&gl=us,Bakery
Base Camp Bakery,unknown address,37.8029438,-122.2287265,Bakery,5.0,3,low,unknown,https://www.google.com/maps/place//data=!4m2!3m1!1s0x808f8748b3c55555:0x41522e63b78aa0fc?authuser=-1&hl=en&gl=us,Bakery
Cupcakin Bake Shop,"Cupcakin Bake Shop, 1690 Shattuck Ave, Berkeley, CA 94709",37.8766995,-122.2692214,Bakery,5.0,13,low,open,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80857ea1b8596b4f:0x513fc01f2fd2337f?authuser=-1&hl=en&gl=us,Bakery
Nothing Bundt Cakes,"Nothing Bundt Cakes, 540 W Stuart Ave Suite B100, Redlands, CA 92374",34.0603077,-117.18889,"Bakery, Cake shop",4.5,88,medium,open,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dcaa6d1ff42dc3:0x4910058bdb4f93f9?authuser=-1&hl=en&gl=us,Bakery
Brioche Pastries,"Brioche Pastries, 1916 W Whittier Blvd, Montebello, CA 90640",34.0132425,-118.1220403,"Bakery, Coffee shop, Wedding bakery",4.5,78,low,open,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2ce2da426a0e5:0xc88233e29573da9?authuser=-1&hl=en&gl=us,Bakery
Cocohodo,"Cocohodo, 18720 Colima Rd, Rowland Heights, CA 91748",33.9872747,-117.895498,"Coffee shop, Bakery, Cafe, Dessert restaurant",3.8,57,low,open,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c32af5d7d31ac9:0x9b201632ed8b856c?authuser=-1&hl=en&gl=us,Coffee shop
